stem_offset	yomi	candidate	freq	left_connection_id	right_connection_id	yomi_len	candidate_len
0	、	、	47	190	33	1	1
3	、	,	0	190	3	1	1
8	、	、	0	190	281	1	1
11	。	。	47	190	33	1	1
14	。	。	0	190	280	1	1
17	あ	あ	380	190	186	1	1
20	あ	会	222	190	93	1	1
25	あ	合	206	190	93	1	1
30	あ	有	190	190	186	1	1
35	あ	逢	190	190	93	1	1
40	あ	在	174	190	186	1	1
45	あ	遇	174	190	93	1	1
50	あ	遭	158	190	93	1	1
55	あ	あ	142	190	93	1	1
58	あ	編	142	190	91	1	1
63	あ	空	126	190	85	1	1
68	あ	あ	79	190	66	1	1
71	あ	開	79	190	85	1	1
76	あ	ア	63	190	66	1	1
79	あ	明	63	190	85	1	1
84	あ	飽	47	190	85	1	1
89	ああ	ああ	79	190	66	2	2
92	ああ	ああ	63	190	62	2	2
95	ああ	アア	63	190	66	2	2
98	ああ	嗚呼	47	190	66	2	2
105	ああいう	ああいう	142	190	64	4	4
108	ああいう	ああいう	126	190	65	4	4
111	ああした	ああした	79	190	64	4	4
114	ああして	ああして	79	190	61	4	4
117	ああだこうだ	ああだこうだ	0	190	131	6	6
120	ああな	ああな	79	190	92	3	3
123	あい	愛	222	190	40	2	1
128	あい	愛	222	190	101	2	1
133	あい	あい	190	190	37	2	2
136	あい	アイ	174	190	37	2	2
139	あい	藍	174	190	37	2	1
144	あい	間	158	190	37	2	1
149	あい	愛	142	190	87	2	1
154	あいあいがさ	相合い傘	126	190	37	6	4
165	あいあわれ	相憐れ	0	190	91	5	3
174	あいあん	アイアン	79	190	37	4	4
177	あいいれ	相容れ	63	190	94	4	3
186	あいいろ	藍色	142	190	37	4	2
193	あいう	相打	79	190	88	3	2
200	あいう	相撃	63	190	88	3	2
207	あいう	相討	63	190	88	3	2
214	あいうぇあ	アイウェア	0	190	37	5	5
217	あいうち	相討ち	79	190	101	4	3
226	あいうち	相打ち	63	190	101	4	3
235	あいうち	相撃ち	47	190	101	4	3
244	あいえん	愛煙	79	190	37	4	2
251	あいえんか	愛煙家	63	190	41	5	3
260	あいかぎ	合鍵	222	190	37	4	2
267	あいかぎ	合カギ	206	190	37	4	3
276	あいかぎ	合い鍵	190	190	37	4	3
285	あいかた	相方	158	190	37	4	2
292	あいかた	合方	142	190	37	4	2
299	あいかわ	愛川	79	190	40	4	2
306	あいかわ	相川	63	190	40	4	2
313	あいかわ	相川	15	190	37	4	2
320	あいかわらず	相変わらず	253	190	61	6	5
333	あいかわらず	あい変わらず	238	190	61	6	6
348	あいがも	合鴨	79	190	37	4	2
355	あいがん	哀願	222	190	101	4	2
362	あいがん	愛玩	206	190	101	4	2
369	あいきどう	合気道	126	190	37	5	3
378	あいきょう	愛嬌	206	190	37	5	2
385	あいきょう	愛敬	190	190	37	5	2
392	あいきょう	愛郷	126	190	37	5	2
399	あいくるし	愛くるし	47	190	77	5	4
410	あいくるし	あいくるし	31	190	77	5	5
413	あいけん	愛犬	142	190	37	4	2
420	あいこ	愛子	63	190	40	3	2
427	あいこう	愛好	142	190	101	4	2
434	あいこうか	愛好家	142	190	41	5	3
443	あいこうかい	愛好会	79	190	37	6	3
452	あいこうしゃ	愛好者	79	190	41	6	3
461	あいこく	愛国	222	190	37	4	2
468	あいことば	合言葉	126	190	37	5	3
477	あいことば	合い言葉	111	190	37	5	4
488	あいこん	アイコン	222	190	37	4	4
491	あいこんたくと	アイコンタクト	0	190	101	7	7
494	あいご	愛護	222	190	101	3	2
501	あいさい	愛妻	222	190	37	4	2
508	あいさいか	愛妻家	222	190	41	5	3
517	あいさつ	挨拶	222	190	101	4	2
524	あいさつ	あいさつ	206	190	101	4	4
527	あいさつじょう	挨拶状	47	190	37	7	3
536	あいざわ	相沢	63	190	40	4	2
543	あいざわ	相澤	63	190	40	4	2
550	あいざわ	会沢	47	190	40	4	2
557	あいしあ	愛し合	47	190	93	4	3
566	あいしあ	愛しあ	31	190	93	4	3
575	あいしゃ	愛車	142	190	37	4	2
582	あいしゃ	愛社	126	190	37	4	2
589	あいしゃどー	アイシャドー	47	190	37	6	6
592	あいしゅう	哀愁	206	190	37	5	2
599	あいしょう	愛称	253	190	37	5	2
606	あいしょう	相性	206	190	37	5	2
613	あいしょう	愛唱	126	190	101	5	2
620	あいしんぐ	アイシング	0	190	101	5	5
623	あいじ	愛児	79	190	41	3	2
630	あいじゃく	愛着	126	190	101	5	2
637	あいじょう	愛情	253	190	37	5	2
644	あいじょう	愛嬢	126	190	37	5	2
651	あいじん	愛人	222	190	41	4	2
658	あいす	アイス	126	190	37	3	3
661	あいすありーな	アイスアリーナ	47	190	37	7	7
664	あいすきゃんでぃー	アイスキャンディー	47	190	37	9	9
667	あいすくりーむ	アイスクリーム	126	190	37	7	7
670	あいすすけーと	アイススケート	47	190	101	7	7
673	あいすばーん	アイスバーン	47	190	37	6	6
676	あいすぴっく	アイスピック	0	190	37	6	6
679	あいすべき	愛すべき	47	190	64	5	4
690	あいすほっけー	アイスホッケー	47	190	101	7	7
693	あいすぼっくす	アイスボックス	47	190	37	7	7
696	あいすらんど	アイスランド	142	190	45	6	6
699	あいず	合図	79	190	101	3	2
706	あいせき	相席	79	190	101	4	2
713	あいせき	哀惜	63	190	101	4	2
720	あいそ	愛想	142	190	37	3	2
727	あいそう	愛想	222	190	37	4	2
734	あいそわらい	愛想笑い	15	190	37	6	4
745	あいぞう	愛憎	142	190	37	4	2
752	あいぞう	愛蔵	126	190	101	4	2
759	あいぞうひん	愛蔵品	79	190	37	6	3
768	あいぞめ	藍染	79	190	37	4	2
775	あいぞめ	藍染め	63	190	101	4	3
784	あいたい	相対	142	190	101	4	2
791	あいたいりつ	相対立	0	190	101	6	3
800	あいだ	間	238	190	37	3	1
805	あいだ	あいだ	206	190	37	3	3
808	あいだ	会田	63	190	40	3	2
815	あいだ	相田	63	190	40	3	2
822	あいだ	會田	47	190	40	3	2
829	あいだがら	間柄	126	190	37	5	2
836	あいだほ	アイダホ	0	190	45	4	4
839	あいち	愛知	142	190	37	3	2
846	あいちけん	愛知県	142	190	37	5	3
855	あいちゃく	愛着	253	190	101	5	2
862	あいちょう	愛鳥	206	190	37	5	2
869	あいちょう	愛重	126	190	101	5	2
876	あいちょうしゅうかん	愛鳥週間	47	190	37	10	4
887	あいつ	あいつ	142	190	42	3	3
890	あいつ	相次	142	190	86	3	2
897	あいつ	アイツ	126	190	42	3	3
900	あいつ	相継	126	190	86	3	2
907	あいつ	彼奴	111	190	42	3	2
914	あいつ	あいつ	0	190	86	3	3
917	あいづち	相づち	142	190	37	4	3
926	あいづち	相槌	126	190	37	4	2
933	あいて	相手	222	190	101	3	2
940	あいてぃー	IT	0	190	37	5	2
947	あいてがた	相手方	47	190	37	5	3
956	あいてがわ	相手側	47	190	37	5	3
965	あいてさき	相手先	47	190	37	5	3
974	あいてど	相手取	126	190	92	4	3
983	あいてむ	アイテム	142	190	37	4	4
986	あいであ	アイデア	142	190	37	4	4
989	あいでぃあ	アイディア	126	190	37	5	5
992	あいでぃー	ID	0	190	37	5	2
999	あいとう	哀悼	142	190	101	4	2
1006	あいどく	愛読	222	190	101	4	2
1013	あいどくしゃ	愛読者	47	190	41	6	3
1022	あいどくしょ	愛読書	47	190	37	6	3
1031	あいどりんぐ	アイドリング	47	190	101	6	6
1034	あいどる	アイドル	142	190	37	4	4
1037	あいにい	会いに行	47	190	85	4	4
1048	あいにき	会いに来	222	190	110	4	4
1059	あいにき	会いにき	206	190	110	4	4
1070	あいにく	あいにく	222	190	123	4	4
1073	あいにく	生憎	206	190	123	4	2
1080	あいにくる	会いに来る	206	190	161	5	5
1093	あいにくる	会いにくる	190	190	161	5	5
1106	あいにくれ	会いに来れ	206	190	144	5	5
1119	あいにくれ	会いにくれ	190	190	144	5	5
1132	あいにこ	会いに来	79	190	109	4	4
1143	あいぬ	アイヌ	79	190	37	3	3
1146	あいのす	愛の巣	79	190	37	4	3
1155	あいのて	合いの手	142	190	37	4	4
1166	あいのて	間の手	126	190	37	4	3
1175	あいのり	相乗り	142	190	101	4	3
1184	あいはら	相原	63	190	40	4	2
1191	あいはん	相反	142	190	101	4	2
1198	あいば	愛馬	63	190	37	3	2
1205	あいば	相場	47	190	40	3	2
1212	あいびき	合挽き	222	190	37	4	3
1221	あいびき	合い挽き	206	190	37	4	4
1232	あいびき	逢い引き	174	190	101	4	4
1243	あいびーえむ	IBM	0	190	45	6	3
1252	あいぴー	IP	0	190	37	4	2
1259	あいぶ	愛撫	142	190	101	3	2
1266	あいべつ	哀別	79	190	37	4	2
1273	あいべや	相部屋	142	190	37	4	3
1282	あいぼう	相棒	222	190	37	4	2
1289	あいぼりー	アイボリー	47	190	37	5	5
1292	あいま	合間	222	190	37	3	2
1299	あいまい	曖昧	222	190	37	4	2
1306	あいまい	曖昧	222	190	120	4	2
1313	あいまい	あいまい	206	190	37	4	4
1316	あいまい	あいまい	206	190	120	4	4
1319	あいまって	相まって	63	190	61	5	4
1330	あいまって	あいまって	47	190	61	5	5
1333	あいもかわ	相も変わ	63	190	92	5	4
1344	あいよう	愛用	222	190	101	4	2
1351	あいようしゃ	愛用者	79	190	41	6	3
1360	あいらいん	アイライン	126	190	37	5	5
1363	あいらく	哀楽	142	190	37	4	2
1370	あいらし	愛らし	47	190	77	4	3
1379	あいらんど	アイランド	47	190	37	5	5
1382	あいるらんど	アイルランド	142	190	45	6	6
1385	あいろん	アイロン	142	190	101	4	4
1388	あいわ	アイワ	0	190	37	3	3
1391	あいんしゅたいん	アインシュタイン	0	190	40	8	8
1394	あうぇい	アウェイ	79	190	37	4	4
1397	あうたー	アウター	0	190	37	4	4
1400	あうでぃ	アウディ	0	190	45	4	4
1403	あうと	アウト	142	190	101	3	3
1406	あうとこーす	アウトコース	47	190	37	6	6
1409	あうとそーしんぐ	アウトソーシング	0	190	101	8	8
1412	あうとどあ	アウトドア	0	190	120	5	5
1415	あうとぷっと	アウトプット	126	190	101	6	6
1418	あうとらいん	アウトライン	47	190	37	6	6
1421	あうん	あうん	79	190	37	3	3
1424	あうん	阿吽	63	190	37	3	2
1431	あえ	和え	142	190	95	2	2
1438	あえ	あえ	126	190	95	2	2
1441	あえ	あえ	79	190	86	2	2
1444	あえ	喘	63	190	86	2	1
1449	あえて	あえて	222	190	54	3	3
1452	あえて	敢えて	206	190	54	3	3
1461	あえな	あえな	206	190	76	3	3
1464	あえな	敢えな	206	190	76	3	3
1473	あえの	敢えの	222	190	153	3	3
1482	あえの	あえの	206	190	153	3	3
1485	あえの	敢え無	206	190	153	3	3
1494	あえもの	和え物	222	190	37	4	3
1503	あえもの	あえ物	206	190	37	4	3
1512	あえろふろーと	アエロフロート	0	190	45	7	7
1515	あえん	亜鉛	142	190	37	3	2
1522	あお	青	380	190	78	2	1
1527	あお	蒼	365	190	78	2	1
1532	あお	あお	142	190	86	2	2
1535	あお	青	142	190	37	2	1
1540	あお	仰	126	190	86	2	1
1545	あお	蒼	126	190	37	2	1
1550	あお	扇	111	190	86	2	1
1555	あお	碧	111	190	37	2	1
1560	あお	あお	79	190	92	2	2
1563	あお	青	79	190	91	2	1
1568	あお	煽	63	190	92	2	1
1573	あおあお	青々	222	190	47	4	2
1580	あおあざ	青あざ	79	190	37	4	3
1589	あおあざ	青アザ	63	190	37	4	3
1598	あおい	葵	349	190	37	3	1
1603	あおい	青井	47	190	40	3	2
1610	あおいまつり	葵祭	126	190	37	6	2
1617	あおいろ	青色	142	190	37	4	2
1624	あおいろしんこく	青色申告	126	190	101	8	4
1635	あおかび	青カビ	79	190	37	4	3
1644	あおかび	青かび	63	190	37	4	3
1653	あおがえる	青蛙	126	190	37	5	2
1660	あおき	青木	380	190	40	3	2
1667	あおき	青樹	15	190	40	3	2
1674	あおくさ	青臭	79	190	76	4	2
1681	あおくさ	青草	47	190	37	4	2
1688	あおくそ	青臭	47	190	153	4	2
1695	あおざかな	青魚	47	190	37	5	2
1702	あおざめ	青ざめ	47	190	94	4	3
1711	あおしま	青島	47	190	40	4	2
1718	あおしんごう	青信号	126	190	37	6	3
1727	あおじそ	青じそ	79	190	37	4	3
1736	あおじそ	青ジソ	63	190	37	4	3
1745	あおじそ	青紫蘇	47	190	37	4	3
1754	あおじゃしん	青写真	206	190	37	6	3
1763	あおじる	青汁	0	190	37	4	2
1770	あおじろ	青白	206	190	78	4	2
1777	あおじろ	蒼白	190	190	78	4	2
1784	あおすじ	青筋	142	190	37	4	2
1791	あおぞら	青空	142	190	37	4	2
1798	あおた	青田	79	190	40	3	2
1805	あおたがい	青田買い	47	190	37	5	4
1816	あおたがり	青田刈り	47	190	37	5	4
1827	あおだいしょう	青大将	126	190	37	7	3
1836	あおだけ	青竹	142	190	37	4	2
1843	あおっぽ	青っぽ	15	190	78	4	3
1852	あおてんじょう	青天井	126	190	37	7	3
1861	あおと	青戸	47	190	40	3	2
1868	あおな	青菜	142	190	37	3	2
1875	あおにさい	青二才	126	190	37	5	3
1884	あおぬま	青沼	47	190	40	4	2
1891	あおの	青野	63	190	40	3	2
1898	あおのり	青のり	142	190	37	4	3
1907	あおのり	青海苔	126	190	37	4	3
1916	あおば	青葉	142	190	37	3	2
1923	あおばく	青葉区	0	190	37	4	3
1932	あおびょうたん	青瓢箪	126	190	37	7	3
1941	あおまめ	青豆	79	190	37	4	2
1948	あおみ	青み	142	190	37	3	2
1955	あおみがか	青みがか	47	190	92	5	4
1966	あおむ	仰向	222	190	85	3	2
1973	あおむ	あお向	206	190	85	3	3
1982	あおむけ	仰向け	79	190	37	4	3
1991	あおむけ	あお向け	63	190	37	4	4
2002	あおむし	青虫	142	190	37	4	2
2009	あおむらさき	青紫	79	190	37	6	2
2016	あおむらさきいろ	青紫色	79	190	37	8	3
2025	あおむらさきいろ	青紫色	79	190	120	8	3
2034	あおもの	青物	142	190	37	4	2
2041	あおもり	青森	142	190	37	4	2
2048	あおもりけん	青森県	142	190	37	6	3
2057	あおもりし	青森市	142	190	37	5	3
2066	あおやぎ	青柳	142	190	40	4	2
2073	あおやま	青山	63	190	40	4	2
2080	あおやま	青山	0	190	37	4	2
2087	あおり	煽り	126	190	37	3	2
2094	あか	赤	158	190	76	2	1
2099	あか	明か	142	190	87	2	2
2106	あか	紅	142	190	76	2	1
2111	あか	赤	142	190	37	2	1
2116	あか	あか	126	190	37	2	2
2119	あか	証	126	190	87	2	1
2124	あか	アカ	111	190	37	2	2
2127	あか	垢	111	190	37	2	1
2132	あか	飽か	111	190	87	2	2
2139	あか	朱	79	190	37	2	1
2144	あか	赤	31	190	75	2	1
2149	あかあか	明々	95	190	61	4	2
2156	あかあか	赤々	63	190	61	4	2
2163	あかあか	あかあか	47	190	61	4	4
2166	あかい	赤井	47	190	40	3	2
2173	あかいけ	赤池	47	190	40	4	2
2180	あかいし	赤石	47	190	40	4	2
2187	あかいろ	赤色	142	190	37	4	2
2194	あかうんと	アカウント	47	190	37	5	5
2197	あかお	赤尾	47	190	40	3	2
2204	あかおぎ	赤荻	47	190	40	4	2
2211	あかがい	赤貝	79	190	37	4	2
2218	あかがえる	赤蛙	126	190	37	5	2
2225	あかがね	銅	79	190	37	4	1
2230	あかがね	赤金	63	190	37	4	2
2237	あかがわ	赤川	47	190	40	4	2
2244	あかぎ	赤城	79	190	40	3	2
2251	あかぎ	赤木	63	190	40	3	2
2258	あかぎれ	あかぎれ	79	190	37	4	4
2261	あかぐろ	赤黒	15	190	78	4	2
2268	あかげ	赤毛	142	190	37	3	2
2275	あかご	赤子	142	190	37	3	2
2282	あかさか	赤坂	174	190	37	4	2
2289	あかさか	赤坂	63	190	40	4	2
2296	あかさび	赤錆	79	190	37	4	2
2303	あかざわ	赤沢	47	190	40	4	2
2310	あかざわ	赤澤	47	190	40	4	2
2317	あかし	証	126	190	37	3	1
2322	あかし	明石	111	190	37	3	2
2329	あかし	明石	111	190	40	3	2
2336	あかし	あかし	79	190	37	3	3
2339	あかしあ	アカシア	79	190	37	4	4
2342	あかしお	赤潮	142	190	37	4	2
2349	あかしやき	明石焼き	0	190	37	5	4
2360	あかしんごう	赤信号	206	190	37	6	3
2369	あかじ	赤字	222	190	37	3	2
2376	あかじ	赤地	206	190	37	3	2
2383	あかじこうさい	赤字公債	47	190	37	7	4
2394	あかじこくさい	赤字国債	47	190	37	7	4
2405	あかじそ	赤じそ	79	190	37	4	3
2414	あかじそ	赤ジソ	63	190	37	4	3
2423	あかじそ	赤紫蘇	47	190	37	4	3
2432	あかすり	垢擦り	79	190	37	4	3
2441	あかせん	赤線	79	190	37	4	2
2448	あかだし	赤だし	142	190	37	4	3
2457	あかちゃけ	赤茶け	126	190	94	5	3
2466	あかちゃん	赤ちゃん	47	190	44	5	4
2477	あかちゃん	あかちゃん	0	190	37	5	5
2480	あかちゃんたら	赤ちゃんたら	47	190	209	7	6
2495	あかちゃんてば	赤ちゃんてば	47	190	215	7	6
2510	あかちょうちん	赤提灯	0	190	37	7	3
2519	あかちん	赤チン	79	190	37	4	3
2528	あかっぱじ	赤っ恥	47	190	37	5	3
2537	あかつ	赤津	47	190	40	3	2
2544	あかつか	赤塚	47	190	40	4	2
2551	あかつき	暁	222	190	37	4	1
2556	あかつき	あかつき	206	190	37	4	4
2559	あかつき	曉	206	190	37	4	1
2564	あかつち	赤土	79	190	37	4	2
2571	あかてん	赤点	0	190	37	4	2
2578	あかでみっく	アカデミック	126	190	37	6	6
2581	あかでみっく	アカデミック	126	190	120	6	6
2584	あかでみー	アカデミー	47	190	37	5	5
2587	あかでんわ	赤電話	126	190	37	5	3
2596	あかとんぼ	赤とんぼ	63	190	37	5	4
2607	あかとんぼ	赤トンボ	47	190	37	5	4
2618	あかとんぼ	赤蜻蛉	47	190	37	5	3
2627	あかぬけ	あか抜け	79	190	37	4	4
2638	あかぬけ	あか抜け	79	190	94	4	4
2649	あかぬけ	垢抜け	63	190	37	4	3
2658	あかぬけ	垢抜け	63	190	94	4	3
2667	あかぬま	赤沼	47	190	40	4	2
2674	あかね	茜	79	190	37	3	1
2679	あかね	あかね	31	190	40	3	3
2682	あかねいろ	茜色	47	190	37	5	2
2689	あかのたにん	赤の他人	47	190	37	6	4
2700	あかはた	赤旗	142	190	37	4	2
2707	あかはだか	赤裸	126	190	37	5	2
2714	あかはね	赤羽	47	190	40	4	2
2721	あかばね	赤羽	47	190	40	4	2
2728	あかふく	赤福	0	190	37	4	2
2735	あかぺら	アカペラ	0	190	37	4	4
2738	あかぺん	赤ペン	0	190	37	4	3
2747	あかほし	赤星	47	190	40	4	2
2754	あかほり	赤堀	47	190	40	4	2
2761	あかぼう	赤帽	79	190	37	4	2
2768	あかま	赤間	47	190	40	3	2
2775	あかまつ	赤松	142	190	37	4	2
2782	あかまつ	赤松	142	190	40	4	2
2789	あかみ	赤み	142	190	37	3	2
2796	あかみ	赤身	111	190	37	3	2
2803	あかみがか	赤みがか	47	190	92	5	4
2814	あかみそ	赤味噌	79	190	37	4	3
2823	あかみそ	赤みそ	63	190	37	4	3
2832	あかみね	赤嶺	47	190	40	4	2
2839	あかむけ	赤剥け	79	190	37	4	3
2848	あかめ	赤め	79	190	94	3	2
2855	あかめ	赤め	63	190	37	3	2
2862	あから	赤ら	79	190	91	3	2
2869	あからがお	赤ら顔	126	190	37	5	3
2878	あからさま	あからさま	126	190	37	5	5
2881	あからさま	あからさま	126	190	120	5	5
2884	あかり	明かり	142	190	37	3	3
2893	あかり	灯り	126	190	37	3	2
2900	あかる	明る	380	190	78	3	2
2907	あかる	明る	79	190	91	3	2
2914	あかるげ	明るげ	380	190	122	4	3
2923	あかるみ	明るみ	79	190	37	4	3
2932	あかわいん	赤ワイン	47	190	37	5	4
2943	あかん	あかん	79	190	37	3	3
2946	あかん	アカン	63	190	37	3	3
2949	あかんたい	亜寒帯	126	190	37	5	3
2958	あかんべ	あかんべ	79	190	101	4	4
2961	あかんべ	アカンベ	63	190	101	4	4
2964	あかんぼう	赤ん坊	126	190	42	5	3
2973	あが	上が	222	190	92	2	2
2980	あが	あが	206	190	92	2	2
2983	あが	揚が	206	190	92	2	2
2990	あが	挙が	190	190	92	2	2
2997	あが	騰が	174	190	92	2	2
3004	あが	あが	79	190	85	2	2
3007	あが	足掻	63	190	85	2	2
3014	あがったり	上がったり	47	190	37	5	5
3027	あがつま	我妻	47	190	40	4	2
3034	あがな	あがな	142	190	93	3	3
3037	あがな	購	126	190	93	3	1
3042	あがめ	崇め	142	190	95	3	2
3049	あがめ	あがめ	126	190	95	3	3
3052	あがり	上がり	79	190	37	3	3
3061	あがり	上がり	63	190	75	3	3
3070	あがりぐち	上がり口	47	190	37	5	4
3081	あがりこ	上がり込	47	190	91	4	4
3092	あがりゆ	上がり湯	79	190	37	4	4
3103	あき	秋	222	190	37	2	1
3108	あき	飽き	222	190	94	2	2
3115	あき	厭き	206	190	94	2	2
3122	あき	空き	206	190	37	2	2
3129	あき	明き	190	190	37	2	2
3136	あき	飽き	174	190	37	2	2
3143	あき	厭き	158	190	37	2	2
3150	あき	あき	31	190	40	2	2
3153	あきあき	飽き飽き	222	190	101	4	4
3164	あきあき	飽々	206	190	101	4	2
3171	あきお	昭夫	63	190	40	3	2
3178	あきお	昭男	63	190	40	3	2
3185	あきお	昭雄	63	190	40	3	2
3192	あきお	明夫	47	190	40	3	2
3199	あきお	明男	47	190	40	3	2
3206	あきお	章夫	47	190	40	3	2
3213	あきお	彰夫	31	190	40	3	2
3220	あきお	彰男	31	190	40	3	2
3227	あきお	明生	31	190	40	3	2
3234	あきお	明雄	31	190	40	3	2
3241	あきお	秋夫	31	190	40	3	2
3248	あきお	秋男	31	190	40	3	2
3255	あきお	秋雄	31	190	40	3	2
3262	あきかぜ	秋風	142	190	37	4	2
3269	あきかん	空き缶	142	190	37	4	3
3278	あきかん	空きカン	126	190	37	4	4
3289	あきかん	空缶	126	190	37	4	2
3296	あきくさ	秋草	79	190	37	4	2
3303	あきぐち	秋口	79	190	37	4	2
3310	あきこ	明子	63	190	40	3	2
3317	あきこ	昭子	63	190	40	3	2
3324	あきこ	晶子	47	190	40	3	2
3331	あきこ	章子	47	190	40	3	2
3338	あきこ	あき子	31	190	40	3	3
3347	あきこ	彰子	31	190	40	3	2
3354	あきこ	晃子	31	190	40	3	2
3361	あきこ	暁子	31	190	40	3	2
3368	あきこ	秋子	31	190	40	3	2
3375	あきさめ	秋雨	142	190	37	4	2
3382	あきしょう	飽き性	79	190	37	5	3
3391	あきす	空き巣	142	190	37	3	3
3400	あきぞら	秋空	142	190	37	4	2
3407	あきた	秋田	222	190	37	3	2
3414	あきた	秋田	222	190	40	3	2
3421	あきた	明田	15	190	40	3	2
3428	あきた	穐田	15	190	40	3	2
3435	あきた	飽田	15	190	40	3	2
3442	あきたけん	秋田県	222	190	37	5	3
3451	あきたし	秋田市	222	190	37	4	3
3460	あきち	空き地	142	190	37	3	3
3469	あきち	空地	126	190	37	3	2
3476	あきっぽ	飽きっぽ	47	190	78	4	4
3487	あきっぽ	厭きっぽ	31	190	78	4	4
3498	あきづき	秋月	47	190	40	4	2
3505	あきな	商	142	190	93	3	1
3510	あきない	商い	222	190	101	4	2
3517	あきなす	秋ナス	79	190	37	4	3
3526	あきなす	秋なす	63	190	37	4	3
3535	あきなす	秋茄子	63	190	37	4	3
3544	あきの	秋野	47	190	40	3	2
3551	あきのそら	秋の空	47	190	37	5	3
3560	あきのななくさ	秋の七草	47	190	37	7	4
3571	あきのり	昭典	31	190	40	4	2
3578	あきば	秋葉	63	190	40	3	2
3585	あきば	秋庭	47	190	40	3	2
3592	あきば	秋場	15	190	37	3	2
3599	あきば	秋葉	15	190	37	3	2
3606	あきばこ	空き箱	142	190	37	4	3
3615	あきばしょ	秋場所	79	190	37	5	3
3624	あきばれ	秋晴れ	79	190	37	4	3
3633	あきひこ	明彦	63	190	40	4	2
3640	あきひこ	昭彦	63	190	40	4	2
3647	あきひこ	彰彦	31	190	40	4	2
3654	あきひさ	明久	31	190	40	4	2
3661	あきひろ	明宏	31	190	40	4	2
3668	あきひろ	明弘	31	190	40	4	2
3675	あきひろ	昭博	31	190	40	4	2
3682	あきひろ	昭宏	31	190	40	4	2
3689	あきびん	空き瓶	142	190	37	4	3
3698	あきびん	空きビン	126	190	37	4	4
3709	あきびん	空瓶	126	190	37	4	2
3716	あきふゆ	秋冬	0	190	37	4	2
3723	あきふゆもの	秋冬物	79	190	37	6	3
3732	あきまさ	明正	31	190	40	4	2
3739	あきまち	空き待ち	79	190	37	4	4
3750	あきまつり	秋祭り	206	190	37	5	3
3759	あきめ	秋め	79	190	85	3	2
3766	あきもと	秋元	63	190	40	4	2
3773	あきもと	秋本	63	190	40	4	2
3780	あきもの	秋物	142	190	37	4	2
3787	あきや	空き家	142	190	37	3	3
3796	あきや	秋谷	47	190	40	3	2
3803	あきやす	飽きやす	63	190	78	4	4
3814	あきやす	飽き易	47	190	78	4	3
3823	あきやま	秋山	79	190	40	4	2
3830	あきよし	秋吉	47	190	40	4	2
3837	あきよし	明義	31	190	40	4	2
3844	あきよし	昭義	31	190	40	4	2
3851	あきよしどう	秋芳洞	15	190	37	6	3
3860	あきら	彰	63	190	40	3	1
3865	あきら	明	63	190	40	3	1
3870	あきら	昭	63	190	40	3	1
3875	あきら	晃	63	190	40	3	1
3880	あきら	朗	63	190	40	3	1
3885	あきら	章	63	190	40	3	1
3890	あきら	亮	47	190	40	3	1
3895	あきら	彬	47	190	40	3	1
3900	あきら	旭	47	190	40	3	1
3905	あきら	晶	47	190	40	3	1
3910	あきら	顕	47	190	40	3	1
3915	あきら	あきら	31	190	40	3	3
3918	あきら	光	31	190	40	3	1
3923	あきら	哲	31	190	40	3	1
3928	あきら	啓	31	190	40	3	1
3933	あきら	昌	31	190	40	3	1
3938	あきら	明良	31	190	40	3	2
3945	あきら	晟	31	190	40	3	1
3950	あきら	暁	31	190	40	3	1
3955	あきら	瑛	31	190	40	3	1
3960	あきら	聡	31	190	40	3	1
3965	あきら	輝	31	190	40	3	1
3970	あきら	陽	31	190	40	3	1
3975	あきらか	明らか	253	190	120	4	3
3984	あきらめ	諦め	222	190	37	4	2
3991	あきらめ	諦め	222	190	95	4	2
3998	あきらめ	あきらめ	206	190	37	4	4
4001	あきらめ	あきらめ	206	190	95	4	4
4004	あきれ	あきれ	142	190	37	3	3
4007	あきれ	あきれ	142	190	94	3	3
4010	あきれ	呆れ	126	190	37	3	2
4017	あきれ	呆れ	126	190	94	3	2
4024	あきれかえ	あきれ返	63	190	92	5	4
4035	あきれかえ	呆れ返	47	190	92	5	3
4044	あきれす	アキレス	142	190	37	4	4
4047	あきれすけん	アキレス腱	95	190	37	6	5
4060	あきれはて	あきれ果て	63	190	94	5	5
4073	あきれはて	呆れ果て	47	190	94	5	4
4084	あきんど	商人	142	190	41	4	2
4091	あきんど	あきんど	126	190	37	4	4
4094	あく	悪	142	190	37	2	1
4099	あく	あく	111	190	37	2	2
4102	あく	灰汁	95	190	37	2	2
4109	あくあ	アクア	79	190	37	3	3
4112	あくい	悪意	142	190	37	3	2
4119	あくいんしょう	悪印象	0	190	37	7	3
4128	あくうん	悪運	142	190	37	4	2
4135	あくえいきょう	悪影響	47	190	37	7	3
4144	あくえき	悪疫	142	190	37	4	2
4151	あくぎょう	悪行	126	190	37	5	2
4158	あくさい	悪妻	142	190	37	4	2
4165	あくざいりょう	悪材料	0	190	37	7	3
4174	あくしつ	悪質	222	190	37	4	2
4181	あくしつ	悪質	222	190	120	4	2
4188	あくしつ	悪疾	206	190	37	4	2
4195	あくしつか	悪質化	79	190	101	5	3
4204	あくしでんと	アクシデント	126	190	37	6	6
4207	あくしゅ	握手	222	190	101	4	2
4214	あくしゅう	悪臭	206	190	37	5	2
4221	あくしゅみ	悪趣味	126	190	37	5	3
